Commercial_Code,Service_Industry_Name,Administrative_District,Deposit_Amount,Monthly_Rent,Workplace,Resident,Male,Female,Monthly_Average_Sales,Age_Group_10s,Age_Group_20s,Age_Group_30s,Age_Group_40s,Age_Group_50s,Age_Group_60s
3110566,분식전문점,마포구,2182,11,46.84,53.16,44.71,55.29,12526,1,1,0,0,0,0
3110566,양식음식점,마포구,2045,13,46.84,53.16,44.71,55.29,20544,1,1,1,0,0,0
3110566,일식음식점,마포구,4000,15,46.84,53.16,44.71,55.29,1643,0,1,0,0,0,0
3110566,중식음식점,마포구,3583,8,46.84,53.16,44.71,55.29,2981,0,1,0,0,0,0
3110566,커피-음료,마포구,2821,11,46.84,53.16,44.71,55.29,56402,1,1,1,1,0,0
3110566,한식음식점,마포구,3087,13,46.84,53.16,44.71,55.29,32884,1,1,1,0,0,0
3110566,호프-간이주점,마포구,2521,11,46.84,53.16,44.71,55.29,10141,0,1,0,0,0,0
3110567,분식전문점,마포구,2182,11,22.9,77.1,45.6,54.4,57,0,1,0,0,0,0
3110567,한식음식점,마포구,3087,13,22.9,77.1,45.6,54.4,4749,0,0,0,1,0,0
3110568,중식음식점,마포구,3583,8,16.54,83.46,45.1,54.9,294,0,0,0,0,1,0
3110568,한식음식점,마포구,3087,13,16.54,83.46,45.1,54.9,8571,0,0,1,0,0,0
3110569,분식전문점,마포구,2182,11,15.6,84.4,45.5,54.5,758,0,0,0,0,1,0
3110569,양식음식점,마포구,2045,13,15.6,84.4,45.5,54.5,9408,0,1,0,0,0,0
3110569,일식음식점,마포구,4000,15,15.6,84.4,45.5,54.5,2198,0,1,0,0,0,0
3110569,치킨전문점,마포구,2389,11,15.6,84.4,45.5,54.5,452,0,1,0,0,0,0
3110569,커피-음료,마포구,2821,11,15.6,84.4,45.5,54.5,11015,0,1,0,0,0,0
3110569,패스트푸드점,마포구,2500,13,15.6,84.4,45.5,54.5,2241,0,1,0,0,0,0
3110569,한식음식점,마포구,3087,13,15.6,84.4,45.5,54.5,28733,0,0,1,0,1,1
3110569,호프-간이주점,마포구,2521,11,15.6,84.4,45.5,54.5,36103,0,1,1,0,0,0
3110570,커피-음료,마포구,2821,11,10.47,89.53,46.25,53.75,20226,0,0,0,1,0,0
3110570,한식음식점,마포구,3087,13,10.47,89.53,46.25,53.75,3946,0,0,0,0,1,0
3110571,분식전문점,마포구,2182,11,21.16,78.84,46.3,53.7,1667,0,0,0,1,0,0
3110571,치킨전문점,마포구,2389,11,21.16,78.84,46.3,53.7,710,0,0,0,0,1,0
3110572,분식전문점,마포구,2182,11,14.1,85.9,50.5,49.5,2385,0,1,0,0,0,0
3110572,양식음식점,마포구,2045,13,14.1,85.9,50.5,49.5,3795,0,1,0,0,0,0
3110572,일식음식점,마포구,4000,15,14.1,85.9,50.5,49.5,2182,0,1,0,0,0,0
3110572,중식음식점,마포구,3583,8,14.1,85.9,50.5,49.5,1317,0,1,0,0,0,0
3110572,커피-음료,마포구,2821,11,14.1,85.9,50.5,49.5,21914,1,1,0,0,0,0
3110572,패스트푸드점,마포구,2500,13,14.1,85.9,50.5,49.5,178,0,0,0,0,1,0
3110572,한식음식점,마포구,3087,13,14.1,85.9,50.5,49.5,47069,1,1,1,1,1,1
3110573,커피-음료,마포구,2821,11,12.16,87.84,45.59,54.41,651,0,1,0,0,0,0
3110573,한식음식점,마포구,3087,13,12.16,87.84,45.59,54.41,4026,0,1,0,0,0,0
3110573,호프-간이주점,마포구,2521,11,12.16,87.84,45.59,54.41,1996,0,1,0,0,0,0
3110575,커피-음료,마포구,2821,11,7.21,92.79,42.01,57.99,489,0,1,0,0,0,0
3110575,한식음식점,마포구,3087,13,7.21,92.79,42.01,57.99,7328,0,0,1,0,0,0
3110576,양식음식점,마포구,2045,13,58.41,41.59,48.21,51.79,69028,0,1,1,1,1,0
3110576,커피-음료,마포구,2821,11,58.41,41.59,48.21,51.79,16433,0,0,1,0,0,0
3110576,한식음식점,마포구,3087,13,58.41,41.59,48.21,51.79,79106,1,1,1,1,1,1
3110576,호프-간이주점,마포구,2521,11,58.41,41.59,48.21,51.79,13918,0,0,0,1,0,0
3110577,분식전문점,마포구,2182,11,13.6,86.4,44.79,55.21,10679,0,0,0,1,0,0
3110577,한식음식점,마포구,3087,13,13.6,86.4,44.79,55.21,22556,0,0,0,0,1,1
3110578,분식전문점,마포구,2182,11,43.1,56.9,45.96,54.04,8719,1,0,0,1,0,0
3110578,중식음식점,마포구,3583,8,43.1,56.9,45.96,54.04,908,0,0,1,0,0,0
3110578,치킨전문점,마포구,2389,11,43.1,56.9,45.96,54.04,5475,0,0,0,1,0,0
3110578,커피-음료,마포구,2821,11,43.1,56.9,45.96,54.04,13839,1,0,1,0,0,0
3110578,패스트푸드점,마포구,2500,13,43.1,56.9,45.96,54.04,1853,0,0,0,0,1,0
3110578,한식음식점,마포구,3087,13,43.1,56.9,45.96,54.04,63659,1,1,1,1,1,1
3110578,호프-간이주점,마포구,2521,11,43.1,56.9,45.96,54.04,389,0,0,0,0,1,0
3110579,양식음식점,마포구,2045,13,48.26,51.74,48.75,51.25,68909,1,1,1,0,0,0
3110579,커피-음료,마포구,2821,11,48.26,51.74,48.75,51.25,642,0,0,0,1,0,0
3110579,한식음식점,마포구,3087,13,48.26,51.74,48.75,51.25,13237,0,0,1,0,0,0
3110580,한식음식점,마포구,3087,13,5.65,94.35,46.76,53.24,6651,0,0,0,0,0,1
3110581,한식음식점,마포구,3087,13,4.81,95.19,47.48,52.52,6238,0,0,0,1,0,0
3110582,분식전문점,마포구,2182,11,3.56,96.44,42.08,57.92,885,0,1,0,0,0,0
3110582,커피-음료,마포구,2821,11,3.56,96.44,42.08,57.92,206,0,1,0,0,0,0
3110582,한식음식점,마포구,3087,13,3.56,96.44,42.08,57.92,9475,0,0,0,0,1,0
3110582,호프-간이주점,마포구,2521,11,3.56,96.44,42.08,57.92,3765,0,1,0,0,0,0
3110583,한식음식점,마포구,3087,13,6.45,93.55,46.25,53.75,38794,0,0,0,1,0,0
3110584,호프-간이주점,마포구,2521,11,42.11,57.89,45.29,54.71,6344,0,0,0,0,0,1
3110585,한식음식점,마포구,3087,13,80.1,19.9,45.88,54.12,3642,0,0,1,0,0,0
3110586,분식전문점,마포구,2182,11,55.48,44.52,45.41,54.59,2076,0,0,1,0,0,0
3110586,일식음식점,마포구,4000,15,55.48,44.52,45.41,54.59,6712,0,0,1,0,0,0
3110586,커피-음료,마포구,2821,11,55.48,44.52,45.41,54.59,9038,0,0,1,0,0,0
3110586,한식음식점,마포구,3087,13,55.48,44.52,45.41,54.59,123873,0,1,1,1,1,1
3110586,호프-간이주점,마포구,2521,11,55.48,44.52,45.41,54.59,3690,0,0,0,1,0,0
3110587,중식음식점,마포구,3583,8,7.6,92.4,44.97,55.03,1419,0,0,0,0,1,0
3110587,커피-음료,마포구,2821,11,7.6,92.4,44.97,55.03,562,0,0,1,0,0,0
3110587,한식음식점,마포구,3087,13,7.6,92.4,44.97,55.03,9502,0,0,0,0,1,0
3110587,호프-간이주점,마포구,2521,11,7.6,92.4,44.97,55.03,450,0,0,0,0,0,1
3110588,중식음식점,마포구,3583,8,5.46,94.54,45.3,54.7,4480,0,0,0,0,1,0
3110588,커피-음료,마포구,2821,11,5.46,94.54,45.3,54.7,3355,0,0,1,0,0,0
3110588,한식음식점,마포구,3087,13,5.46,94.54,45.3,54.7,10715,0,0,0,0,1,0
3110589,한식음식점,마포구,3087,13,2.48,97.52,45.98,54.02,4202,0,0,0,0,1,0
3110590,분식전문점,마포구,2182,11,3.81,96.19,46.53,53.47,3365,0,0,0,0,1,0
3110590,한식음식점,마포구,3087,13,3.81,96.19,46.53,53.47,6842,0,0,0,0,1,0
3110591,커피-음료,중구,2125,4,3.58,96.42,49.68,50.32,773,0,0,0,0,1,0
3110591,한식음식점,중구,3000,5,3.58,96.42,49.68,50.32,20965,0,0,0,0,1,0
3110591,호프-간이주점,중구,2500,5,3.58,96.42,49.68,50.32,2565,0,0,1,0,0,0
3110592,한식음식점,양천구,3021,9,25.27,74.73,48.99,51.01,11751,0,0,0,0,1,0
3110593,분식전문점,양천구,2232,10,4.3,95.7,50.29,49.71,2669,0,0,0,1,0,0
3110593,치킨전문점,양천구,2444,9,4.3,95.7,50.29,49.71,851,0,0,0,0,0,1
3110593,커피-음료,양천구,2676,10,4.3,95.7,50.29,49.71,4588,0,0,1,0,0,0
3110593,패스트푸드점,양천구,2250,20,4.3,95.7,50.29,49.71,1331,0,0,0,1,0,0
3110593,한식음식점,양천구,3021,9,4.3,95.7,50.29,49.71,19584,0,0,0,0,1,1
3110593,호프-간이주점,양천구,2870,7,4.3,95.7,50.29,49.71,3980,0,0,0,0,1,0
3110594,분식전문점,양천구,2232,10,9.54,90.46,50.55,49.45,216,0,0,0,0,1,0
3110594,커피-음료,양천구,2676,10,9.54,90.46,50.55,49.45,590,0,0,0,1,0,0
3110594,한식음식점,양천구,3021,9,9.54,90.46,50.55,49.45,2125,0,0,0,0,1,0
3110595,분식전문점,양천구,2232,10,11.12,88.88,48.08,51.92,123,0,0,0,1,0,0
3110595,커피-음료,양천구,2676,10,11.12,88.88,48.08,51.92,3469,0,0,0,1,0,0
3110595,한식음식점,양천구,3021,9,11.12,88.88,48.08,51.92,81064,0,0,1,1,1,1
3110595,호프-간이주점,양천구,2870,7,11.12,88.88,48.08,51.92,2398,0,0,0,0,0,1
3110596,치킨전문점,양천구,2444,9,10.5,89.5,46.96,53.04,449,0,0,0,0,0,1
3110596,커피-음료,양천구,2676,10,10.5,89.5,46.96,53.04,413,0,0,1,0,0,0
3110596,한식음식점,양천구,3021,9,10.5,89.5,46.96,53.04,1015,0,0,0,0,0,1
3110597,분식전문점,양천구,2232,10,7.64,92.36,48.08,51.92,5082,0,0,0,0,0,1
3110597,한식음식점,양천구,3021,9,7.64,92.36,48.08,51.92,29003,0,0,0,1,1,1
3110597,호프-간이주점,양천구,2870,7,7.64,92.36,48.08,51.92,5456,0,0,0,0,1,0
3110598,분식전문점,양천구,2232,10,10.62,89.38,47.25,52.75,14624,0,0,0,0,1,0
3110598,중식음식점,양천구,3812,10,10.62,89.38,47.25,52.75,1132,0,0,0,1,0,0
3110598,치킨전문점,양천구,2444,9,10.62,89.38,47.25,52.75,4973,0,0,0,0,1,0
3110598,커피-음료,양천구,2676,10,10.62,89.38,47.25,52.75,2099,0,0,1,0,0,0
3110598,패스트푸드점,양천구,2250,20,10.62,89.38,47.25,52.75,2484,0,0,0,1,0,0
3110598,한식음식점,양천구,3021,9,10.62,89.38,47.25,52.75,15524,0,0,0,0,0,1
3110598,호프-간이주점,양천구,2870,7,10.62,89.38,47.25,52.75,2902,0,0,0,0,0,1
3110599,분식전문점,양천구,2232,10,8.05,91.95,48.71,51.29,1154,0,0,0,0,1,0
3110599,중식음식점,양천구,3812,10,8.05,91.95,48.71,51.29,203,0,0,0,1,0,0
3110599,한식음식점,양천구,3021,9,8.05,91.95,48.71,51.29,9201,0,0,0,0,0,1
3110599,호프-간이주점,양천구,2870,7,8.05,91.95,48.71,51.29,288,0,0,0,0,0,1
3110600,커피-음료,양천구,2676,10,6.88,93.12,48.63,51.37,1495,0,0,1,0,0,0
3110600,한식음식점,양천구,3021,9,6.88,93.12,48.63,51.37,37335,0,0,0,1,1,1
3110600,호프-간이주점,양천구,2870,7,6.88,93.12,48.63,51.37,1532,0,0,0,1,0,0
3110601,중식음식점,양천구,3812,10,15.28,84.72,48.38,51.62,721,0,0,0,0,1,0
3110601,치킨전문점,양천구,2444,9,15.28,84.72,48.38,51.62,2938,0,0,0,1,0,0
3110601,커피-음료,양천구,2676,10,15.28,84.72,48.38,51.62,496,0,0,0,1,0,0
3110601,한식음식점,양천구,3021,9,15.28,84.72,48.38,51.62,49439,0,0,1,1,1,1
3110601,호프-간이주점,양천구,2870,7,15.28,84.72,48.38,51.62,9856,0,0,1,0,0,0
3110602,분식전문점,양천구,2232,10,32.75,67.25,47.42,52.58,893,0,0,0,0,0,1
3110602,일식음식점,양천구,2462,9,32.75,67.25,47.42,52.58,8,0,0,0,1,0,0
3110602,치킨전문점,양천구,2444,9,32.75,67.25,47.42,52.58,1027,0,0,0,1,0,0
3110602,한식음식점,양천구,3021,9,32.75,67.25,47.42,52.58,2862,0,0,0,0,0,1
3110603,커피-음료,양천구,2676,10,36.9,63.1,47.0,53.0,1485,0,0,1,0,0,0
3110603,한식음식점,양천구,3021,9,36.9,63.1,47.0,53.0,9452,0,0,0,1,0,0
3110604,분식전문점,양천구,2232,10,8.36,91.64,46.79,53.21,919,0,0,0,0,0,1
3110604,한식음식점,양천구,3021,9,8.36,91.64,46.79,53.21,15938,0,0,0,0,0,1
3110605,한식음식점,양천구,3021,9,11.21,88.79,49.52,50.48,41486,1,0,0,1,1,1
3110606,분식전문점,양천구,2232,10,7.04,92.96,45.44,54.56,30614,1,0,0,1,1,1
3110606,치킨전문점,양천구,2444,9,7.04,92.96,45.44,54.56,3565,0,0,0,1,0,0
3110606,커피-음료,양천구,2676,10,7.04,92.96,45.44,54.56,2354,0,0,0,1,0,0
3110606,패스트푸드점,양천구,2250,20,7.04,92.96,45.44,54.56,17742,0,0,1,1,0,0
3110606,한식음식점,양천구,3021,9,7.04,92.96,45.44,54.56,63596,0,0,1,1,1,1
3110606,호프-간이주점,양천구,2870,7,7.04,92.96,45.44,54.56,8091,1,1,0,0,0,0
3110607,한식음식점,양천구,3021,9,5.07,94.93,46.37,53.63,4827,0,0,0,1,0,0
3110608,커피-음료,양천구,2676,10,9.12,90.88,46.63,53.37,2700,0,0,1,0,0,0
3110608,한식음식점,양천구,3021,9,9.12,90.88,46.63,53.37,4045,0,0,0,0,1,0
3110608,호프-간이주점,양천구,2870,7,9.12,90.88,46.63,53.37,614,0,0,0,0,1,0
3110610,한식음식점,양천구,3021,9,4.1,95.9,48.08,51.92,2504,0,0,0,0,0,1
3110611,한식음식점,양천구,3021,9,5.79,94.21,47.88,52.12,10648,0,0,0,1,0,0
3110612,분식전문점,양천구,2232,10,7.17,92.83,48.37,51.63,2742,0,0,0,1,0,0
3110612,중식음식점,양천구,3812,10,7.17,92.83,48.37,51.63,324,0,0,0,1,0,0
3110612,치킨전문점,양천구,2444,9,7.17,92.83,48.37,51.63,820,0,0,0,0,1,0
3110612,커피-음료,양천구,2676,10,7.17,92.83,48.37,51.63,3825,0,0,0,1,0,0
3110612,한식음식점,양천구,3021,9,7.17,92.83,48.37,51.63,11257,0,0,0,0,1,0
3110613,한식음식점,양천구,3021,9,12.87,87.13,46.72,53.28,13681,0,0,0,0,0,1
3110614,한식음식점,양천구,3021,9,20.35,79.65,48.55,51.45,41534,0,0,1,1,1,1
3110615,양식음식점,양천구,2162,13,7.63,92.37,47.11,52.89,734,0,0,0,1,0,0
3110615,커피-음료,양천구,2676,10,7.63,92.37,47.11,52.89,3861,0,0,0,1,0,0
3110615,한식음식점,양천구,3021,9,7.63,92.37,47.11,52.89,28721,1,0,0,1,1,1
3110616,한식음식점,양천구,3021,9,15.45,84.55,48.57,51.43,4360,0,0,0,1,0,0
3110617,커피-음료,양천구,2676,10,9.93,90.07,44.18,55.82,319,0,0,0,1,0,0
3110617,한식음식점,양천구,3021,9,9.93,90.07,44.18,55.82,705,0,0,0,0,1,0
3110617,호프-간이주점,양천구,2870,7,9.93,90.07,44.18,55.82,139,0,0,0,0,0,1
3110618,치킨전문점,양천구,2444,9,2.95,97.05,47.84,52.16,1814,0,0,0,0,1,0
3110618,커피-음료,양천구,2676,10,2.95,97.05,47.84,52.16,342,0,0,1,0,0,0
3110618,한식음식점,양천구,3021,9,2.95,97.05,47.84,52.16,11193,0,0,0,0,1,0
3110618,호프-간이주점,양천구,2870,7,2.95,97.05,47.84,52.16,4031,0,0,0,0,1,0
3110619,한식음식점,양천구,3021,9,18.26,81.74,46.85,53.15,7064,0,0,0,0,0,1
3110620,분식전문점,양천구,2232,10,5.02,94.98,47.36,52.64,5963,0,0,0,0,1,0
3110620,치킨전문점,양천구,2444,9,5.02,94.98,47.36,52.64,2468,0,0,0,0,1,0
3110620,커피-음료,양천구,2676,10,5.02,94.98,47.36,52.64,3259,0,0,1,0,0,0
3110620,패스트푸드점,양천구,2250,20,5.02,94.98,47.36,52.64,342,0,0,0,0,1,0
3110620,한식음식점,양천구,3021,9,5.02,94.98,47.36,52.64,17344,0,0,0,0,1,1
3110620,호프-간이주점,양천구,2870,7,5.02,94.98,47.36,52.64,2332,0,0,0,1,0,0
3110621,커피-음료,양천구,2676,10,18.12,81.88,43.24,56.76,1629,0,0,0,1,0,0
3110621,한식음식점,양천구,3021,9,18.12,81.88,43.24,56.76,26514,1,0,0,1,1,1
3110622,분식전문점,양천구,2232,10,10.07,89.93,44.97,55.03,5951,0,0,1,0,0,0
3110622,커피-음료,양천구,2676,10,10.07,89.93,44.97,55.03,558,0,0,1,0,0,0
3110622,한식음식점,양천구,3021,9,10.07,89.93,44.97,55.03,12232,0,0,1,0,0,0
3110623,한식음식점,양천구,3021,9,44.33,55.67,47.27,52.73,26839,0,0,0,0,1,1
3110625,분식전문점,양천구,2232,10,17.65,82.35,45.58,54.42,727,0,0,0,1,0,0
3110625,양식음식점,양천구,2162,13,17.65,82.35,45.58,54.42,21386,0,0,0,1,1,0
3110625,커피-음료,양천구,2676,10,17.65,82.35,45.58,54.42,3430,0,0,0,1,0,0
3110625,한식음식점,양천구,3021,9,17.65,82.35,45.58,54.42,60762,1,0,1,1,1,1
3110625,호프-간이주점,양천구,2870,7,17.65,82.35,45.58,54.42,8324,0,0,0,1,0,0
3110626,커피-음료,양천구,2676,10,9.21,90.79,44.98,55.02,296,0,0,1,0,0,0
3110626,한식음식점,양천구,3021,9,9.21,90.79,44.98,55.02,7312,0,0,1,0,0,0
3110627,분식전문점,양천구,2232,10,18.04,81.96,46.45,53.55,3861,0,0,0,1,0,0
3110627,치킨전문점,양천구,2444,9,18.04,81.96,46.45,53.55,6260,0,0,0,0,1,0
3110627,커피-음료,양천구,2676,10,18.04,81.96,46.45,53.55,2020,0,0,0,1,0,0
3110627,한식음식점,양천구,3021,9,18.04,81.96,46.45,53.55,59724,0,0,0,1,1,1
3110627,호프-간이주점,양천구,2870,7,18.04,81.96,46.45,53.55,728,0,0,0,0,1,0
3110628,커피-음료,양천구,2676,10,25.32,74.68,50.1,49.9,45,0,1,0,0,0,0
3110680,한식음식점,구로구,2561,8,34.17,65.83,49.42,50.58,27711,0,0,0,1,1,1
3110681,분식전문점,구로구,3700,13,35.23,64.77,48.15,51.85,793,0,1,0,0,0,0
3110681,한식음식점,구로구,2561,8,35.23,64.77,48.15,51.85,5385,0,0,0,0,1,0
3110684,분식전문점,구로구,3700,13,15.2,84.8,48.51,51.49,2031,0,0,0,0,1,0
3110684,커피-음료,구로구,2590,9,15.2,84.8,48.51,51.49,6401,1,0,0,1,0,0
3110684,한식음식점,구로구,2561,8,15.2,84.8,48.51,51.49,5886,0,0,0,0,1,0
3110685,한식음식점,구로구,2561,8,21.18,78.82,46.03,53.97,4611,0,0,0,0,1,0
3110686,분식전문점,구로구,3700,13,8.14,91.86,46.42,53.58,4568,0,0,0,0,1,0
3110686,치킨전문점,구로구,1586,9,8.14,91.86,46.42,53.58,2427,0,0,0,0,1,0
3110686,커피-음료,구로구,2590,9,8.14,91.86,46.42,53.58,243,0,0,0,1,0,0
3110686,한식음식점,구로구,2561,8,8.14,91.86,46.42,53.58,32437,1,0,0,1,1,1
3110686,호프-간이주점,구로구,2737,7,8.14,91.86,46.42,53.58,1659,0,0,0,1,0,0
3110687,한식음식점,구로구,2561,8,3.59,96.41,46.62,53.38,8925,0,0,0,1,0,0
3110688,커피-음료,구로구,2590,9,5.81,94.19,47.17,52.83,222,0,0,0,0,1,0
3110688,한식음식점,구로구,2561,8,5.81,94.19,47.17,52.83,14651,0,0,0,0,0,1
3110689,한식음식점,구로구,2561,8,8.28,91.72,46.7,53.3,13480,0,0,0,0,1,0
3110689,호프-간이주점,구로구,2737,7,8.28,91.72,46.7,53.3,1493,0,0,1,0,0,0
3110690,분식전문점,구로구,3700,13,10.33,89.67,46.38,53.62,8901,0,0,0,1,0,0
3110690,일식음식점,구로구,2850,6,10.33,89.67,46.38,53.62,4500,0,0,0,0,1,0
3110690,중식음식점,구로구,1600,8,10.33,89.67,46.38,53.62,10240,0,0,0,1,0,0
3110690,치킨전문점,구로구,1586,9,10.33,89.67,46.38,53.62,6298,0,0,0,1,0,0
3110690,커피-음료,구로구,2590,9,10.33,89.67,46.38,53.62,3146,0,0,1,0,0,0
3110690,한식음식점,구로구,2561,8,10.33,89.67,46.38,53.62,49281,1,0,1,1,1,1
3110691,분식전문점,구로구,3700,13,11.59,88.41,46.31,53.69,318,0,0,0,0,1,0
3110691,한식음식점,구로구,2561,8,11.59,88.41,46.31,53.69,9566,0,0,0,0,1,0
3110691,호프-간이주점,구로구,2737,7,11.59,88.41,46.31,53.69,1600,0,0,0,0,1,0
3110692,한식음식점,구로구,2561,8,10.41,89.59,47.26,52.74,6931,0,0,1,0,0,0
3110693,한식음식점,구로구,2561,8,2.07,97.93,46.46,53.54,11737,0,0,1,0,0,0
3110694,분식전문점,구로구,3700,13,5.88,94.12,47.54,52.46,2379,0,0,0,0,1,0
3110694,치킨전문점,구로구,1586,9,5.88,94.12,47.54,52.46,824,0,0,0,0,1,0
3110694,커피-음료,구로구,2590,9,5.88,94.12,47.54,52.46,242,0,0,0,1,0,0
3110694,한식음식점,구로구,2561,8,5.88,94.12,47.54,52.46,27017,0,0,0,1,1,1
3110694,호프-간이주점,구로구,2737,7,5.88,94.12,47.54,52.46,514,0,0,0,0,0,1
3110695,일식음식점,구로구,2850,6,8.75,91.25,48.07,51.93,1403,0,0,0,1,0,0
3110695,중식음식점,구로구,1600,8,8.75,91.25,48.07,51.93,1087,0,0,0,0,1,0
3110695,치킨전문점,구로구,1586,9,8.75,91.25,48.07,51.93,3157,0,0,0,0,1,0
3110695,커피-음료,구로구,2590,9,8.75,91.25,48.07,51.93,4384,0,0,1,0,0,0
3110695,한식음식점,구로구,2561,8,8.75,91.25,48.07,51.93,49289,0,0,0,1,1,1
3110695,호프-간이주점,구로구,2737,7,8.75,91.25,48.07,51.93,7443,0,0,0,0,1,0
3110696,한식음식점,구로구,2561,8,41.02,58.98,46.93,53.07,7251,0,0,0,0,0,1
3110697,커피-음료,구로구,2590,9,7.22,92.78,47.0,53.0,331,0,0,0,1,0,0
3110698,커피-음료,구로구,2590,9,3.96,96.04,47.55,52.45,2,0,0,0,1,0,0
3110698,한식음식점,구로구,2561,8,3.96,96.04,47.55,52.45,6825,0,0,0,0,1,0
3110698,호프-간이주점,구로구,2737,7,3.96,96.04,47.55,52.45,4244,0,0,0,1,0,0
3110699,분식전문점,구로구,3700,13,7.56,92.44,48.4,51.6,1137,0,0,0,0,0,1
3110699,커피-음료,구로구,2590,9,7.56,92.44,48.4,51.6,316,0,0,0,1,0,0
3110699,한식음식점,구로구,2561,8,7.56,92.44,48.4,51.6,20692,0,0,0,0,1,1
3110699,호프-간이주점,구로구,2737,7,7.56,92.44,48.4,51.6,772,0,0,0,0,0,1
3110700,분식전문점,구로구,3700,13,48.89,51.11,46.04,53.96,51,0,0,0,1,0,0
3110700,한식음식점,구로구,2561,8,48.89,51.11,46.04,53.96,4038,0,0,0,0,1,0
3110700,호프-간이주점,구로구,2737,7,48.89,51.11,46.04,53.96,1024,0,0,0,0,0,1
3110701,분식전문점,구로구,3700,13,32.59,67.41,45.4,54.6,4484,0,0,0,1,0,0
3110701,커피-음료,구로구,2590,9,32.59,67.41,45.4,54.6,630,0,0,0,0,1,0
3110701,한식음식점,구로구,2561,8,32.59,67.41,45.4,54.6,18247,0,0,0,0,1,1
3110701,호프-간이주점,구로구,2737,7,32.59,67.41,45.4,54.6,26,0,0,0,1,0,0
3110702,커피-음료,구로구,2590,9,5.13,94.87,47.64,52.36,1087,0,0,1,0,0,0
3110702,한식음식점,구로구,2561,8,5.13,94.87,47.64,52.36,10418,0,0,0,1,0,0
3110702,호프-간이주점,구로구,2737,7,5.13,94.87,47.64,52.36,1280,0,0,0,0,0,1
3110703,분식전문점,구로구,3700,13,13.21,86.79,46.27,53.73,3343,0,0,0,1,0,0
3110703,중식음식점,구로구,1600,8,13.21,86.79,46.27,53.73,1414,0,0,0,0,1,0
3110703,치킨전문점,구로구,1586,9,13.21,86.79,46.27,53.73,1318,0,0,0,1,0,0
3110703,커피-음료,구로구,2590,9,13.21,86.79,46.27,53.73,5767,0,0,1,0,0,0
3110703,한식음식점,구로구,2561,8,13.21,86.79,46.27,53.73,47577,0,1,1,1,1,1
3110703,호프-간이주점,구로구,2737,7,13.21,86.79,46.27,53.73,15870,1,1,0,0,0,0
3110704,한식음식점,구로구,2561,8,38.46,61.54,48.0,52.0,18733,0,0,0,0,1,1
3110706,분식전문점,구로구,3700,13,38.42,61.58,49.1,50.9,23502,1,1,0,0,0,0
3110706,일식음식점,구로구,2850,6,38.42,61.58,49.1,50.9,1830,0,0,0,1,0,0
3110706,중식음식점,구로구,1600,8,38.42,61.58,49.1,50.9,9218,1,0,0,0,1,0
3110706,치킨전문점,구로구,1586,9,38.42,61.58,49.1,50.9,6579,0,1,0,0,0,0
3110706,커피-음료,구로구,2590,9,38.42,61.58,49.1,50.9,5797,0,1,0,0,0,0
3110706,한식음식점,구로구,2561,8,38.42,61.58,49.1,50.9,58677,1,1,1,1,1,1
3110706,호프-간이주점,구로구,2737,7,38.42,61.58,49.1,50.9,5482,1,1,0,0,0,0
3110707,치킨전문점,구로구,1586,9,32.55,67.45,47.62,52.38,1056,0,0,0,0,1,0
3110707,한식음식점,구로구,2561,8,32.55,67.45,47.62,52.38,30346,0,0,0,0,1,1
3110707,호프-간이주점,구로구,2737,7,32.55,67.45,47.62,52.38,56,0,0,0,0,0,1
3110708,분식전문점,구로구,3700,13,5.0,95.0,50.21,49.79,2285,0,0,0,1,0,0
3110708,중식음식점,구로구,1600,8,5.0,95.0,50.21,49.79,2582,0,0,0,0,1,0
3110709,중식음식점,구로구,1600,8,6.35,93.65,48.93,51.07,460,0,0,0,0,1,0
3110709,한식음식점,구로구,2561,8,6.35,93.65,48.93,51.07,8986,0,0,0,0,1,0
3110709,호프-간이주점,구로구,2737,7,6.35,93.65,48.93,51.07,3358,0,0,0,0,1,0
3110710,분식전문점,구로구,3700,13,9.78,90.22,54.1,45.9,2994,0,0,0,0,1,0
3110710,중식음식점,구로구,1600,8,9.78,90.22,54.1,45.9,44553,0,0,1,1,1,1
3110710,치킨전문점,구로구,1586,9,9.78,90.22,54.1,45.9,813,0,0,0,1,0,0
3110710,한식음식점,구로구,2561,8,9.78,90.22,54.1,45.9,22422,0,0,0,1,1,1
3110710,호프-간이주점,구로구,2737,7,9.78,90.22,54.1,45.9,10908,0,0,0,0,1,0
3110711,중식음식점,구로구,1600,8,16.88,83.12,48.21,51.79,12631,0,0,0,0,1,0
3110711,커피-음료,구로구,2590,9,16.88,83.12,48.21,51.79,1152,0,0,1,0,0,0
3110711,한식음식점,구로구,2561,8,16.88,83.12,48.21,51.79,31048,0,0,0,1,1,1
3110711,호프-간이주점,구로구,2737,7,16.88,83.12,48.21,51.79,2067,0,0,0,0,1,0
3110712,중식음식점,구로구,1600,8,4.15,95.85,49.36,50.64,5573,0,0,1,0,0,0
